version,step,normalized_epoch,successes,n,success_rate,ci_low,ci_high,dataset_episodes,dataset_label,data_status,include_heatmap,session_path,trial_id,result,trial_success,steps_taken,zone,scene,target_color,target_side,target_closer,dist_px,pointing_error_deg,pointing_bucket,duck_x,duck_y
v021,14476,8.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_014476_ah_10_pr_checkpoint_sweep_20260528_144515,14,failure,0,489,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v021,14476,8.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_014476_ah_10_pr_checkpoint_sweep_20260528_144515,15,failure,0,425,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v021,14476,8.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_014476_ah_10_pr_checkpoint_sweep_20260528_144515,16,failure,0,323,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v021,14476,8.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_014476_ah_10_pr_checkpoint_sweep_20260528_144515,17,failure,0,392,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v021,14476,8.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_014476_ah_10_pr_checkpoint_sweep_20260528_144515,18,failure,0,200,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v021,14476,8.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_014476_ah_10_pr_checkpoint_sweep_20260528_144515,19,failure,0,481,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,0,failure,0,654,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,1,failure,0,265,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,2,failure,0,614,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,3,failure,0,595,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,4,failure,0,423,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,5,failure,0,89,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,6,failure,0,444,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,7,failure,0,712,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,8,failure,0,368,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,9,failure,0,538,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,10,failure,0,59,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,11,failure,0,512,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,12,failure,0,672,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,13,failure,0,310,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,14,failure,0,326,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,15,failure,0,327,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,16,failure,0,284,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,17,failure,0,138,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,18,failure,0,148,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v021,18095,10.0,0,20,0.0,0.0,0.16113012549493322,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_018095_ah_10_pr_checkpoint_sweep_20260528_150735,19,failure,0,667,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,0,failure,0,305,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,1,failure,0,171,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,2,failure,0,566,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,3,success,1,489,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,4,success,1,311,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,5,failure,0,474,ID,both_red,red,left,True,42.5440947723653,47.022161318738654,sideways,345,171
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,6,failure,0,594,ID,both_red,red,left,False,189.52572384771415,-150.77500495788925,away,406,304
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,7,failure,0,1312,ID,both_red,red,right,True,48.662100242385755,178.23767779197436,away,489,263
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,8,failure,0,349,ID,both_red,red,right,False,281.12808468738945,-68.94160046963503,sideways,206,242
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,9,failure,0,503,ID,both_red,red,right,True,197.71696942852427,-84.55634405643946,sideways,438,122
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,10,failure,0,45,ID,both_black,black,left,True,99.02019995940222,179.3272307139735,away,295,390
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,11,failure,0,208,ID,both_black,black,left,False,187.8004259846074,-134.09193320041481,sideways,334,289
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,12,failure,0,723,ID,both_black,black,right,True,48.507731342539614,-27.19714496983687,toward,366,181
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,13,failure,0,219,ID,both_black,black,right,False,233.30880823492285,-93.25456825077094,sideways,292,292
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,14,failure,0,386,ID,both_black,black,left,False,193.54069339547175,1.203345844511432,toward,418,282
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,15,failure,0,382,ID,single_black,black,single,single,141.65097952361643,79.5071272924057,sideways,303,325
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,16,failure,0,177,ID,single_black,black,single,single,168.66831356244717,-69.7006537203454,sideways,336,180
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,17,failure,0,159,ID,single_black,black,single,single,36.235341863986875,32.8993393365206,toward,347,165
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,18,failure,0,323,ID,single_black,black,single,single,78.7210264160726,-2.7885131413164004,toward,263,133
v021,21716,12.0,2,20,0.1,0.027865893984153206,0.30103820641179335,48,1/16 subsample (48 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v021/eval_sessions/chkpt_step_021716_ah_10_pr_checkpoint_sweep_20260528_151706,19,failure,0,802,ID,single_black,black,single,single,234.4013651837378,114.54683660542611,sideways,456,180
v022,7032,2.0,0,20,0.0,0.0,0.16113012549493322,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_007032_ah_10_pr_checkpoint_sweep_20260528_152733,0,failure,0,540,ID,single_red,red,single,single,150.5257453062432,84.00578832979983,sideways,391,250
v022,7032,2.0,0,20,0.0,0.0,0.16113012549493322,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_007032_ah_10_pr_checkpoint_sweep_20260528_152733,1,failure,0,255,ID,single_red,red,single,single,110.11357772772621,-45.52754015165618,sideways,354,257
v022,7032,2.0,0,20,0.0,0.0,0.16113012549493322,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_007032_ah_10_pr_checkpoint_sweep_20260528_152733,2,failure,0,674,ID,single_red,red,single,single,192.62658175859323,-129.03764693535143,sideways,376,139
v022,7032,2.0,0,20,0.0,0.0,0.16113012549493322,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_007032_ah_10_pr_checkpoint_sweep_20260528_152733,3,failure,0,354,ID,single_red,red,single,single,218.82641522448793,19.469939750778053,toward,211,391
v022,7032,2.0,0,20,0.0,0.0,0.16113012549493322,96,1/8 subsample (96 ep),recorded_session,True,/home/may33/projects/ml_portfolio/robotics/vbti/experiments/duck_cup_smolvla/v022/eval_sessions/chkpt_step_007032_ah_10_pr_checkpoint_sweep_20260528_152733,4,failure,0,501,ID,single_red,red,single,single,265.13581425375185,-164.01546035486157,away,208,209
